id,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price
72379,Omelette aux tomates,,13,13,1898,1965,0.0,0.8
72382,Baba,,10,12,1892,1914,0.1,0.4
72387,"Filet of Sole, Marguery",,23,26,1907,1959,0.0,3.0
72419,Creamed Onions,,26,28,1899,1980,0.05,1.4
72421,Fresh Apple Cake,,51,51,1901,1943,0.15,25.0
72457,Iced Orange Juice,,9,11,1906,1974,0.0,3.0
72488,Homard a l'Americaine,,19,19,1881,1968,0.0,6.85
72523,Shirred Eggs (2),,35,37,1906,1948,0.0,0.45
72533,Eggs Florentine,,11,11,1900,1987,0.5,5.95
72633,Pointes d'Asperges,,19,19,1896,1958,0.0,40.0
72684,Pommes de terre fondantes,,10,10,1906,1952,0.3,0.3
72720,Creamed Cauliflower,,21,22,1899,1980,0.05,0.85
72745,Pommes sautees,,16,16,1894,1972,0.0,25.0
72747,Pommes Persillees,,11,12,1907,1944,0.0,0.5
72748,Knickerbocker Salad,,14,18,1906,1933,0.45,0.9
72749,Alexander Salad,,13,13,1905,1944,0.3,0.75
72750,Florida Salad,,41,41,1905,1963,0.0,1.25
72756,Profiterolles au chocolat,,10,11,1907,1961,0.5,2.0
72758,English Cheddar,,45,45,1907,1962,0.0,20.0
72809,"Crab Meat, Astoria",,16,19,1905,1914,1.0,1.5
72815,Chicken a la King,,132,134,1905,1979,0.0,7.1
72958,St. Julien Bordeaux,,15,15,1888,1939,0.35,2.0
72986,Portwine,,10,10,1898,1905,0.1,1.0
73081,Romaine and Orange Salad,,46,47,1906,1941,0.25,0.55
73138,FRESH PEAS,,33,33,1895,1965,0.0,0.5
73287,Fresh strawberry coupe,,20,20,1906,1906,0.75,75.0
73303,"Boston Baked Beans, with Ham",,13,13,1899,1900,0.1,10.0
73552,Coupes des fraises primeurs,,15,16,1906,1906,0.75,75.0
73572,Tarte de rhubarbe a l'Anglaise,,10,10,1906,1906,0.25,0.25
73618,Pate de foie gras a la gelee,,10,10,1891,1954,0.0,1.5
73647,Potage Windsor,,13,18,1895,1937,0.0,0.7
73665,Manhattans,,11,11,1897,1957,0.75,0.75
73697,"Potatoes, Palestine",,13,13,1899,1917,0.2,0.3
73718,Fresh Caviar,,21,50,1907,1990,0.0,3.0
73845,Green String Beans,,13,13,1895,1959,0.1,0.25
73847,Plain spinach,,115,120,1893,1961,0.0,0.6
73943,"Hors D'Oeuvres, varies",,36,37,1896,1954,0.7,2.5
74014,King of Siam,,10,10,1906,1906,0.3,50.0
74042,Agneau de lait Chapon,,10,10,1906,1906,4.0,4.0
74066,Crab Newburg,,11,11,1905,1946,0.0,1.5
74080,Romaine salade,,17,17,1898,1954,0.3,75.0
74126,Hesperides,,10,10,1906,1906,0.3,50.0
74197,Ruppert's Beer,,13,13,1900,1955,0.15,0.2
74260,Krug & Co.,,13,13,1881,1917,1.0,5.5
74290,"Boston Baked Beans, with Corned Beef",,10,10,1899,1900,0.1,10.0
74344,Potatoes Lyonnaise,,91,91,1894,1965,0.0,0.35
74352,Dog's Head Stout,,11,11,1900,1906,0.15,0.3
74443,Golden Wedding,,22,23,1882,1959,0.15,6.0
74444,Green salad,,46,50,1895,1988,0.0,3.5
74454,"Peach, Melba",,42,42,1906,1933,0.45,0.65
74475,Old Taylor,,79,81,1900,1981,0.15,3.0
74478,"Boiled live codfish, egg sauce",,20,23,1905,1933,0.0,0.9
74500,Consomme Andalouse,,9,10,1899,1941,0.0,0.4
74645,Amontillado Pasado,,47,48,1897,1916,0.3,3.25
74646,Planked Roe Shad,,27,27,1898,1913,0.5,5.0
74671,Sherry Amontillado,,11,11,1897,1971,0.0,0.4
74860,Cocoa with Whipped Cream,,64,65,1899,1954,0.05,0.75
74862,Ice Coffee,,17,17,1901,1980,0.05,10.0
74896,Perfectos,,21,22,1897,1914,0.25,3.75
74948,Breast of chicken,,95,95,1895,1976,0.0,1.3
75050,Imported Westphalia Ham,,26,26,1900,1933,0.4,1.1
75052,Gemischter Aufschnitt,,14,15,1906,1976,0.0,1.5
75078,"Beef a la Mode, Potato Pancake",,13,13,1906,1944,0.2,1.35
75090,Potatoes Paille,,13,13,1900,1973,0.2,0.3
75105,"Roast Sirloin of Beef, Dish Gravy",,9,10,1898,1914,0.2,0.4
75115,Spinach au veloute,,12,12,1889,1917,0.25,0.5
75135,Petites marmites,,10,10,1895,1907,0.5,0.6
75167,Cepes,,13,15,1896,1918,0.0,1.0
75272,Swiss Gruyere,,50,51,1899,1969,0.0,1.55
75322,Hashed cream potatoes,,13,13,1893,1957,0.15,0.6
75328,Triscuit,,24,25,1907,1921,0.0,0.35
75358,Scallops a la Newburg,,14,14,1906,1944,0.5,1.25
75435,Galantine of capon,,46,47,1900,1965,0.0,1.5
75481,Cold beef a la mode,,10,10,1892,1945,0.4,1.75
75503,Savarin,,12,14,1896,1968,0.1,0.4
75504,Savarin Chantilly,,34,40,1892,1973,0.2,0.5
75512,Hot or cold mince pie,,25,25,1896,1949,0.05,0.25
75596,Amber Sherry,,10,10,1892,1913,0.4,2.0
75649,Roast Beef (cold),,9,10,1896,1957,0.0,0.75
75828,Minerals,,11,11,1901,1970,0.25,0.5
75851,Glace Pistache,,15,15,1900,1972,0.3,0.5
75909,Fromage Camembert,,13,15,1899,1917,0.35,0.45
75923,Spiced eels,,10,10,1905,1906,0.4,0.4
75982,Rachel,,7,13,1905,1907,0.6,1.0
76018,Old Bourbon,,12,12,1866,1913,0.15,2.5
76019,New Green Asparagus,,12,13,1907,1916,0.5,1.25
76084,Medaillons Genois,,11,11,1905,1906,0.5,0.5
76103,Gombo Creole,,22,22,1905,1967,0.35,1.0
76107,"Cauliflower, Polonaise",,136,136,1899,1981,0.35,75.0
76165,Sliced Carrots,,11,11,1882,1980,0.3,0.55
76385,Cafe Ture,,11,11,1906,1917,0.2,0.3
76545,London Porter,,10,10,1862,1884,0.25,1.0
76678,Corned ox tongue,,13,13,1892,1943,0.6,0.6
76681,Celery en branch,,10,10,1906,1955,0.2,0.6
76719,Oyster-plant au gratin,,10,10,1906,1906,0.3,50.0
76772,Roast Guinea Chicken,,11,11,1906,1917,2.0,2.85
77034,Oyster Broil on Toast,,19,20,1900,1913,0.25,35.0
77056,bacon sandwich,,12,14,1900,1980,0.1,1.55
77062,Half Cream,,11,12,1900,1919,0.05,0.25
77223,Cold Chicken Consomme,,26,29,1896,1947,0.1,0.45
77463,Carottes a la creme,,11,12,1900,1967,0.0,0.9
77493,Tournedos Rossini,,34,34,1906,1981,0.0,24.0
77499,Scallions,,105,107,1905,1969,0.0,0.4
77511,Creme de volaille,,37,37,1895,1974,0.0,0.75
77523,Anguillotti,,11,11,1905,1906,0.4,4.0
77723,Agneau du printemps,,19,19,1899,1914,0.45,1.0
77724,Pluvier,,52,60,1888,1917,0.0,1.25
77748,Assorted Cuts,,13,13,1907,1961,0.0,1.95
77770,Maquereau au vin blanc,,36,34,1899,1962,0.0,2.0
77787,Maquereau a l'huile,,21,21,1892,1914,0.25,0.5
77860,Bismarck herrings,,17,17,1905,1967,0.25,0.35
77941,Mushrooms under glass,,10,10,1907,1917,1.0,1.25
77953,All Cordials,,10,10,1898,1915,0.2,0.25
77958,Bodenheimer,,13,15,1882,1916,0.0,2.5
77971,Broiled Royal Squab,,11,11,1907,1918,0.9,100.0
77994,Rhenser Water,,11,12,1900,1914,0.15,0.4
77995,Dog's Head Bass' Ale,,19,19,1907,1918,0.15,0.35
78009,Smoked salmon Sandwich,,12,14,1905,1953,0.0,1.35
78027,American vanilla Ice Cream,,10,11,1900,1950,0.15,0.6
78050,Cream of wheat with cream,,26,26,1900,1963,0.2,0.4
78094,Pommes de terre frites,,11,15,1899,1917,0.25,0.4
78158,Chicken Omelette,,69,69,1900,1963,0.0,30.0
78206,Crab flake,,12,13,1905,1961,0.6,60.0
78261,Braised Celery with Marrow,,17,17,1907,1969,0.35,95.0
78319,"Cauliflower, Butter Sauce",,10,10,1892,1961,0.25,0.85
78512,Cold Ham sandwich,,21,21,1892,1962,0.05,1.0
78513,Cold Tongue sandwich,,12,12,1892,1957,0.15,0.85
78514,Cold Chicken sandwich,,17,18,1892,1961,0.2,1.0
78560,SALADE DE VOLAILLE,,14,14,1891,1964,0.0,1.25
78574,Lettuce Salad with Egg,,35,35,1900,1916,0.15,0.25
78714,Olga,,15,15,1905,1906,0.6,1.0
78729,Turnips in Cream,,16,16,1900,1917,0.15,0.4
79050,Parfait Neapolitan,,15,15,1908,1937,0.0,0.25
79171,Potatoes Rissolees,,43,43,1899,1965,0.15,0.3
79212,Fancy Assorted Cakes,,21,21,1899,1937,0.15,0.2
79290,Assorted cheese and crackers,,13,13,1905,1962,0.25,0.25
79366,"Fried Soft Shell Crabs, Sauce Tartare",,18,18,1898,1939,0.4,1.2
79451,"Ragout, Deutsch",,13,13,1906,1917,0.5,0.9
79545,St. Julien Claret,,27,27,1852,1919,0.0,2.25
79630,Eperlans Meuniere,,10,10,1906,1906,0.45,0.8
79650,Profiteroles au chocolat,,11,11,1898,1985,0.0,0.65
79674,"Boiled artichoke, Hollandaise sauce",,21,21,1906,1917,0.6,0.6
79682,Moka cake,,10,11,1905,1971,0.2,0.65
79688,Brandy sherbet,,17,17,1905,1946,0.1,0.4
79750,Tavel,,10,10,1892,1978,0.0,9.25
79770,Zeltinger Schlossberg,,13,13,1892,1914,0.65,3.0
79791,Sandeman's Port,,13,15,1897,1951,0.25,5.0
79800,Sorbet au cognac,,11,11,1905,1918,0.4,0.4
79801,Abricots,,27,28,1900,1955,0.0,1.25
79958,Tomato Surprise,,50,55,1900,1950,0.0,55.0
80038,Muscatel,,65,73,1881,1968,0.1,15.0
80337,Roast Sirloin of Beef au Jus,,17,17,1899,1969,0.25,25.0
80348,Oyster Patties (2),,15,15,1900,1919,0.35,60.0
80405,Mandarins,,20,20,1900,1940,0.25,0.25
80489,Topaz Sherry,,22,22,1856,1906,0.3,5.5
80557,Emmenthaler,,18,21,1900,1972,0.0,0.5
80598,Geisenheimer,,11,11,1881,1905,0.5,3.0
80605,Coffee Parfait,,42,42,1900,1963,0.0,0.6
80650,Curacao sorbet,,11,11,1895,1962,0.3,0.4
80655,Lime Marmalade,,14,14,1900,1954,0.4,0.4
80713,Glace Chocolat,,30,34,1900,1972,0.0,0.5
80717,Salade Italienne,,15,15,1890,1971,0.0,0.75
80718,Salade Homard,,11,12,1900,1937,0.0,1.5
80734,Pintade,,46,55,1900,1918,1.25,3.5
80746,Homard froid,,17,20,1900,1956,0.0,2.5
80814,Sorbet delice,,11,11,1888,1906,0.4,0.4
80924,Cape Oysters,,12,12,1905,1953,0.45,0.45
80938,Consomme double en tasse,,9,11,1897,1964,0.0,0.6
81247,Vinaigrette Suisse,,12,12,1906,1906,0.4,40.0
81329,"Fried scallops, tartare",,10,10,1900,1940,0.3,50.0
81340,"Schnitzel, Holstein",,10,10,1907,1959,0.75,1.0
81390,Bisquit,,11,10,1899,1959,0.0,1.0
81453,French Coffee Ice Cream,,26,28,1899,1952,0.0,0.6
81530,Caramel,,13,14,1892,1924,0.15,25.0
81606,Mousse au chocolat,,55,61,1896,2012,0.0,10.0
81698,Iced Cantaloupe,,38,48,1905,1967,0.0,0.5
81807,Meringue Pie,,13,12,1882,1918,0.05,0.1
81814,Plum Cake,,12,13,1900,1973,0.0,0.3
81852,Tarte de pommes a l'Anglaise,,17,17,1905,1906,0.25,25.0
81871,Bavaroise,,20,20,1883,1918,0.2,0.25
82000,escargots de bourgogne,,12,12,1907,1967,0.0,3.0
82002,crab flakes au gratin,,9,11,1907,1947,0.4,2.9
82140,Puree of tomatoes with rice soup,,13,13,1900,1933,0.2,0.3
82155,"Broiled pig's feet, deviled sauce",,18,18,1900,1918,0.35,0.75
82211,"Cape Cods, half shell",,18,18,1900,1917,0.2,0.4
82325,Clams on Half Shell,,21,22,1900,1982,0.2,3.95
82366,Pommes de terre sautées,,14,14,1881,1917,0.0,1.0
82400,Bavarian Cabbage,,15,17,1901,1969,0.15,0.15
82467,Pont-l'Eveque,,13,19,1900,1973,0.2,0.2
82470,Gaufrettes,,21,21,1897,1955,0.0,0.45
82471,Omelet confiture,,22,22,1900,1928,0.0,0.5
82690,Shrimp a la Newburg,,14,15,1900,1963,0.45,3.5
82788,Terrapin Baltimore,,11,12,1899,1937,2.5,4.0
82794,Consomme Excelsior,,14,16,1907,1937,0.4,0.45
82805,Cordon Rouge,,19,20,1905,1973,0.0,13.5
82809,Salade Waldorf,,12,13,1905,1971,0.0,0.35
82882,Crabapple jelly,,16,16,1901,1937,0.0,0.25
83119,Tenderloin Steak a la Bernaise,,11,11,1900,1920,0.14,1.5
83134,Domestic Beer,,40,44,1900,1987,0.0,5.75
83141,Bottle of Milk,,10,12,1907,1957,0.0,0.25
83153,Imported Stilton,,14,14,1907,1939,0.25,0.45
83168,Charles Heidsieck,,11,11,1859,2012,1.25,25.0
83442,Onion Soup au gratin,,179,191,1906,1991,0.0,75.0
83446,Peaches & Cream,,12,12,1901,1938,0.15,0.25
83451,Oyster shell roast,,11,11,1900,1914,0.35,0.5
83459,Apple (1),,19,19,1907,1949,0.1,0.2
83497,Plain Rice,,11,11,1866,1939,0.05,0.1
83513,Almond Cakes,,11,12,1854,1965,0.1,0.3
83560,"Chicken Broth, Rice",,26,28,1900,1961,0.1,0.3
83585,Coupe Mexicaine,,14,14,1905,1957,0.4,0.6
83640,Beef consomme,,143,144,1905,1985,0.2,0.9
83696,Hashed potatoes,,11,10,1881,1918,0.1,0.2
84063,"G. H. Mumm & Co., Selected Brut",,12,12,1905,1914,2.0,6.0
84101,Chicken omelet,,14,14,1900,1961,0.25,1.15
84304,Toasted Saltines,,12,12,1906,1957,0.15,0.15
84527,Combination cold cuts,,10,11,1905,1914,0.4,1.25
84577,Coates' Plymouth Gin,,18,18,1901,1919,0.15,3.5
84598,Puree of Peas Soup,,28,28,1899,1955,0.0,0.35
84771,"Bar-le-Duc jelly, red or white",,13,13,1896,1918,0.25,0.5
84786,Cold Beef Broth,,15,16,1899,1973,0.15,0.3
84895,Chambertin Sparkling,,30,31,1883,1928,2.25,5.5
84983,"Anheuser-Busch, Budweiser",,10,10,1893,1918,0.2,0.4
85038,G H Mumm & Co Extra Dry,,24,24,1880,1915,1.75,12.0
85041,"Grape fruit, Supreme",,65,65,1905,1918,0.6,0.85
85083,Black & White,,66,66,1905,1983,0.0,75.0
85176,French endive salad,,23,24,1907,1947,0.4,45.0
85179,Crab flake salad,,111,119,1907,1964,0.5,4.0
85195,Onion au gratin soup,,27,30,1907,1968,0.0,1.0
85352,Poland Still,,12,12,1896,1917,0.2,40.0
85353,Vichy Celestins,,46,46,1900,1983,0.0,0.5
85361,Anheuser Busch Budweiser,,46,49,1896,1959,0.15,1.0
85394,Sliced cold chicken,,10,10,1907,1937,0.0,1.0
85442,"Fried Filet of Sole, Tartar Sauce",,41,44,1900,1970,0.25,3.25
85460,Assorted Canapes,,30,31,1897,1972,0.0,3.5
85545,Cold Virginia Ham,,83,89,1882,1959,0.0,3.65
85562,Hamburger steak with fried egg,,19,19,1907,1981,0.0,0.75
85584,Omelette Surprise,,12,14,1905,1961,0.0,1.5
85674,Marc de Bourgogne,,11,11,1900,1988,0.0,1.0
85950,Green River,,34,35,1905,1943,0.15,15.0
86017,"Pommery & Greno, Brut",,18,19,1905,1961,2.0,12.0
86035,Trabener,,13,13,1905,1917,0.4,1.5
86125,Cold Lamb's tongue,,12,12,1892,1932,0.2,0.25
86178,"Moet & Chandon, White Seal Champagne",,28,28,1900,1939,1.4,14.5
86419,"New Peas, Parisienne",,12,12,1897,1933,0.25,0.55
86677,"Roast Stuffed Turkey, Cranberry Sauce",,17,17,1900,1958,0.9,2.75
86744,"Carrots, Vichy",,10,10,1901,1966,0.0,0.35
86869,Mutton soup,,10,10,1855,1913,0.15,0.25
86940,Jambon Froid,,10,10,1905,1987,0.0,5.0
86982,Pear Tartlet,,16,18,1892,1937,0.0,0.15
87026,lemon sorbet,,10,10,1891,1959,0.0,7.0
87411,Assorted relishes,,48,49,1898,1965,0.3,0.75
87492,Green corn on the cob,,9,10,1894,1933,0.05,0.35
87662,Fizzes,,11,11,1900,1962,0.0,0.75
87680,Fine Champagne,,23,23,1889,1967,0.0,4.0
87698,Moka,,125,127,1892,1968,0.0,0.6
87773,Bourgogne,,11,11,1886,1986,0.0,10.0
87819,Bacon and Fried Eggs,,10,10,1900,1944,0.65,1.5
87890,Creamed Finnan Haddie,,11,12,1900,1963,0.0,2.6
87913,Mt. Vernon,,11,11,1900,1962,0.2,2.0
87965,White Label,,17,17,1900,1983,0.0,0.7
87966,Johannis mineral water,,18,18,1893,1918,0.2,0.7
88026,Old Methuselah (999),,10,10,1892,1913,0.15,2.0
88076,J. Calvet & Co. Graves,,13,13,1900,1918,0.5,2.0
88186,Insalata mista,,11,11,1896,1980,0.0,2.75
88224,Zaza Cocktail,,9,10,1900,1944,0.15,0.55
88226,Amontillado Fino,,10,11,1905,1919,0.25,3.5
88289,Cold Consomme en Tasse,,10,10,1906,1962,0.1,0.2
88434,Potage Mongol,,11,15,1908,1937,0.45,0.45
88440,Creme de menthe sherbet,,25,34,1906,1947,0.1,40.0
88552,Sweet Milk,,34,35,1881,1965,0.0,0.35
88576,Gold Seal Champagne,,30,32,1881,1983,0.5,14.0
88688,Carstairs,,39,39,1906,1981,0.15,3.0
88732,Brandy Egg Nogg,,17,17,1906,1959,0.35,1.25
88742,Rhens Water,,38,40,1900,1933,0.15,40.0
88946,Root Beer,,43,46,1901,1992,0.0,0.75
88964,"Veuve Clicquot, Yellow Label Champagne",,13,13,1889,1917,1.75,5.0
88967,Rudesheimer Rhine Wine,,13,13,1888,1918,0.75,3.5
88972,Creme de Menthe Cordial,,22,22,1900,1963,0.2,1.15
88973,Maraschino Cordial,,15,15,1899,1961,0.15,0.75
89103,White Chablis,,10,10,1906,1918,0.75,2.25
89327,"Little-Neck clams, stewed",,13,13,1892,1913,0.25,0.3
89354,Pommes de Terre Duchesse,,10,10,1888,1961,0.2,0.4
89466,Alma salad,,21,21,1907,1959,0.4,0.75
89488,American dairy cheese,,13,13,1900,1940,0.1,0.15
89646,Apple Pie a la Mode,,80,82,1893,1988,0.0,10.0
89681,Haig & Haig,,33,35,1906,1959,0.15,15.0
89683,Dreadnought,,13,13,1906,1917,0.15,2.0
89698,Lemonade Plain,,41,41,1906,1933,0.1,40.0
89753,Otard Dupuy,,35,35,1905,1928,0.2,3.0
89826,California Fruit,,10,10,1900,1919,0.25,0.25
90067,chocolate drink,,10,10,1900,1958,0.1,0.35
90178,Dry Monopole champagne,,9,10,1888,1940,1.75,7.5
90255,Apollinaris Mineral Water,,25,26,1893,1941,0.06,0.75
90272,Pontet Canet claret,,15,16,1893,1918,0.75,2.75
90371,Curacao cordial,,15,15,1900,1955,0.2,0.75
90377,Anisette cordial,,30,31,1900,1967,0.15,1.15
90381,Kummel cordial,,24,25,1900,1955,0.2,0.95
90385,Benedictine cordial,,26,26,1900,1964,0.2,1.35
90458,Blackberry Wine,,18,19,1873,1969,0.15,6.0
90490,potatoes to order,,11,11,1899,1945,0.1,0.15
90687,Niersteiner Rhine Wine,,25,25,1888,1918,0.6,2.5
90986,Fried Mackerel,,10,10,1901,1917,0.35,0.35
91346,Consomme froid en tasse,,12,12,1905,1967,0.0,0.9
91454,Meursault,,17,17,1900,1986,0.0,14.5
91655,Cold York Ham,,18,18,1892,1959,3.5,3.5
91988,Potatoes sautee,,14,14,1898,1933,0.2,0.2
92084,Artichaut,,25,25,1900,1966,0.0,0.75
92163,Caviar de Beluga,,23,23,1907,1937,0.9,2.25
92420,Snails Bourguignonne,,39,40,1900,1933,0.35,2.5
92475,Salad: Chicken,,12,12,1896,1937,0.3,1.0
92618,Creamed celery,,10,10,1905,1955,0.3,0.6
92699,Terrine de canard,,17,17,1905,2012,0.0,2.0
92795,Soupe a l'Oignon,,29,30,1900,1987,0.0,1.15
92851,Small beefsteak with onions,,18,18,1900,1918,0.3,0.7
92854,"Stewed kidneys, Marchand de Vin",,18,18,1900,1918,0.3,0.6
93094,Onion Omelet,,65,65,1900,1958,0.2,20.0
93224,Omelet with kidney,,17,17,1900,1918,0.3,0.5
93239,Munster,,17,22,1892,1973,0.1,0.25
93593,Tomatoes Surprise,,28,37,1907,1918,0.6,60.0
93630,Canapes of Caviar,,22,22,1906,1921,0.6,1.0
93761,Chicken Salad with Mayonnaise,,24,31,1900,1962,0.2,11.5
93949,"Fried smelts, sauce remoulade",,17,17,1897,1927,0.4,0.65
94035,Gateau Moka,,20,22,1896,1967,0.0,0.85
94365,Cream Soda,,17,17,1905,1961,0.1,0.3
94472,TRISCUITS,,13,13,1907,1954,0.2,0.25
94527,Steak a la tartare,,25,27,1900,1941,0.4,1.5
94720,Highballs,,14,14,1905,1963,0.05,2.25
94901,Creamed Mushrooms,,28,28,1901,1959,0.0,2.35
94931,Pommes de Terre au four,,12,12,1900,1963,0.0,0.2
94944,Cotelettes d'agneau,,15,15,1897,1917,0.0,1.0
94954,Oeufs au jambon,,12,13,1905,1987,0.0,28.0
95044,G. H. Mumm's Extra Dry Champagne,,10,10,1889,1963,1.75,10.5
95045,Grand Vin Sec Champagne,,10,10,1900,1918,1.75,6.0
95114,Shrimps salad,,10,10,1884,1958,0.3,2.5
95126,"Chicken okra soup, Creole",,12,12,1900,1939,0.25,0.6
95149,Gouda,,35,35,1898,1987,0.0,0.6
95168,Noix Salees,,30,30,1896,1932,0.2,0.35
95176,Celery Tonic,,31,32,1906,1961,0.05,0.4
95345,Creamed turnips,,10,10,1900,1962,0.0,0.4
95417,Assorted French pastry,,52,54,1906,1973,0.0,0.8
95430,Coupe Helene,,16,16,1905,1971,0.0,1.25
95966,Pommes au four,,62,63,1900,1972,0.0,0.2
96198,Young Carrots,,10,10,1854,1963,0.15,0.6
96332,Brownies,,10,10,1908,1988,0.5,1.5
96344,Evans Ale,,11,11,1900,1921,0.15,0.3
96903,Consomme Martha,,10,10,1907,1933,0.25,0.4
96906,Baked onion soup,,14,14,1906,1937,0.3,0.5
96943,Minced Chicken a la King,,18,19,1907,1955,0.65,3.0
97112,Imported Roquefort Cheese,,46,51,1899,1980,0.0,3.5
97153,Boiled Ham and Potato Salad,,13,13,1900,1917,0.25,35.0
97230,Grenadine Punch,,20,20,1905,1953,0.15,0.35
97296,Soupe a l'oignon gratinee,,24,25,1906,1968,0.0,1.75
97537,Chicken on Toast,,15,15,1905,1946,0.2,0.75
97566,Potatoes Rissolee,,10,10,1907,1953,0.3,0.3
97905,Jamaica sherbet,,21,21,1906,1944,0.25,0.4
98016,"Clicquot, Yellow Label champagne",,27,27,1900,1941,0.6,7.0
98087,Grape fruit marmalade,,16,16,1907,1937,0.0,0.4
98281,Ceylon tea with cream,,15,15,1900,1933,0.15,0.35
98382,Chocolate Tart,,20,20,1901,1917,0.15,0.15
98582,"Baked apple dumpling, brandy sauce",,12,13,1905,1917,0.1,0.2
98599,Scrambled eggs with smoked salmon,,16,16,1901,1972,0.0,9.5
98634,Smoked sardines in oil,,17,17,1907,1917,0.3,0.4
98639,Raspberry Tartlet,,14,14,1900,1915,0.15,0.25
98703,"Kingfish, Duglere",,20,20,1905,1917,0.5,0.9
98756,"Mineral Water, Apenta",,17,17,1900,1910,0.0,0.25
98801,"Pommes, O'Brien",,14,14,1901,1917,0.4,0.4
98872,Hamburger,,79,80,1892,2006,0.0,14.0
99106,Chipped Beef and Scrambled Eggs,,10,10,1905,1917,0.2,0.25
99482,"Okra, Creole",,17,17,1896,1933,0.15,0.6
99525,Clam Broth per cup,,32,32,1896,1946,0.25,0.3
99579,Celery braise,,12,12,1895,1938,0.3,0.5
99689,Artichaut frais,,14,14,1896,1914,0.6,0.6
99807,Mixed Fruits,,11,11,1899,1959,0.15,0.6
99923,Cocoa or Chocolate,,24,25,1907,1948,0.0,0.7
99937,Squab with Watercress,,22,23,1905,1917,1.0,1.25
100307,Cream of Fresh Asparagus Soup,,11,12,1900,1963,0.1,0.35
100607,"Poached eggs, Florentine",,16,16,1905,1967,0.3,0.6
100629,"Cantaloupe, half",,12,13,1907,1921,0.1,0.4
100633,White Squash,,70,92,1895,1933,0.3,0.5
100683,"Baked Beans, New York Style",,9,10,1895,1916,0.05,0.1
100692,Frozen Fig Pudding,,57,57,1905,1933,0.3,0.65
100713,Consomme Croute Au Pot,,18,18,1897,1941,0.15,0.3
101039,Crepes Suzette,,109,120,1905,1985,0.0,75.0
101067,Oyster Crabs Fried,,11,11,1896,1914,0.5,0.9
101268,Imported frankfurter sausages with potato salad,,13,13,1900,1917,0.4,0.8
101456,Stuffed deviled crab,,23,23,1907,1955,0.4,3.25
101515,Lettuce and cucumbers,,11,11,1901,1919,0.1,0.4
101623,Breaded Veal Cutlet,,24,27,1901,1962,0.3,16.0
101719,FOIE GRAS,,18,18,1900,1981,0.0,50.0
101846,New Asparagus Tips,,40,46,1899,1939,0.35,1.5
102131,"Terrapin, Trenton",,15,15,1897,1914,3.5,3.5
102144,Finger Sandwich,,35,45,1906,1917,0.05,0.5
102145,Chaudfroid of Chicken,,20,21,1906,1917,0.75,85.0
102199,Chicory and Beets,,27,30,1906,1920,0.35,0.6
102306,Oyster-plant,,63,63,1900,1918,0.0,0.45
102357,Riz Creole,,10,11,1906,1969,0.0,0.5
102648,Italian Ham,,16,16,1900,1973,0.1,0.1
102650,Tonno,,10,11,1900,1935,0.1,0.5
102652,Whole orange,,38,43,1906,1953,0.0,0.3
103016,Omelette Fines Herbes,,26,26,1900,1970,0.0,18.0
103049,Patate Fritte,,12,12,1900,1980,0.0,0.05
103068,Patate al Forno,,11,11,1900,1963,0.1,0.1
103230,Celery Hearts,,72,74,1906,1969,0.2,1.25
103260,Angel Food Cake,,13,15,1901,1969,0.15,0.4
103261,Chocolate Cream Cake,,7,11,1906,1933,0.1,0.25
103285,Tomato stuffed with Chicken Salad,,21,22,1907,1965,0.4,1.95
103461,Chateau La Tour Blanche,,11,11,1897,1918,0.0,4.0
103910,Oyster Broiled on Toast,,10,10,1900,1918,0.25,0.6
104041,Cold Beef Sandwich,,11,11,1900,1980,0.0,1.95
104116,Little Necks clams,,55,64,1900,1955,0.2,0.95
104139,"Creme de Menthe, white or green",,10,10,1892,1959,0.1,1.1
104247,Grenadine,,92,114,1900,1985,0.0,35.0
104419,Lacrima Christi,,52,53,1907,1962,0.0,8.0
104583,Consomme Volaille,,12,14,1905,1917,0.45,0.45
104914,Mais,,22,22,1900,1914,0.0,25.0
105006,Roast Loin of Pork,,13,13,1854,1985,0.2,11.95
105080,Spaghetti gratin,,11,11,1900,1917,0.2,0.5
105430,Blue Point Oyster Cocktail,,79,85,1900,1985,0.2,4.5
105446,Smothered Onions,,23,23,1900,1962,0.1,0.55
105522,Grand Marnier Cordon Rouge,,11,11,1906,1976,0.0,1.65
105690,Domestic Sarsaparilla,,14,14,1900,1918,0.1,0.2
105691,Domestic Soda,,10,10,1900,1914,0.1,0.1
105858,Champignons,,14,17,1898,1982,0.0,0.65
105947,Eastern Beer,,17,17,1900,1965,0.1,0.5
105958,Celeri braise a la moelle,,18,18,1907,1966,0.5,1.25
106264,Chateaubriand aux champignons,,11,11,1901,1919,2.0,2.75
106318,Champignons a la creme,,14,14,1892,1970,0.0,2.35
106328,Cigars: Havanah imported,,10,10,1900,1900,0.0,1.0
106755,Half fried spring chicken,,14,14,1900,1945,0.3,1.0
107222,Grape Fruit (half),,11,12,1906,1921,0.15,20.0
107236,Soft Clams a l'Ancienne,,16,16,1895,1917,0.45,0.9
107240,Red Current Jelly,,10,10,1908,1954,0.0,0.2
107329,Kummel Liqueur,,10,10,1891,1964,0.55,0.9
107404,Bouchee a la Reine,,11,11,1907,1974,0.0,0.5
